avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,PD,anomaly_score,prob_high,prob_medium,prob_low,MLSignalBasedCreditScore
306668.11,0.05,0.539,0.269,95482.47,0,63,0.0583477115685995,0.175184705917651,0.0001458795984077,0.0116289712481734,0.9882251491534187,435
312661.96,0.051,0.511,0.301,348295.41,0,83,0.0935057192143321,0.1264788323307106,0.0022669494855536,0.0635223220927922,0.9342107284216544,451
286086.64,0.1,0.474,0.304,163379.95,1,64,0.0605824386003104,0.1592963058166294,0.0007701747648819,0.0405609382399319,0.9586688869951856,447
282306.94,0.092,0.451,0.17,235734.67,0,67,0.0093611494052747,0.1700083604412331,0.0017099297943532,0.0002256792725861,0.9980643909330604,451
195230.72,0.083,0.46,0.293,59766.17,0,77,0.0270264114707208,0.1931134044584431,0.0,0.0042522596216401,0.9957477403783598,496
282151.76,0.089,0.557,0.335,233434.85,0,93,0.2140257405760715,0.1644570602918902,0.0202821824028262,0.8081015948117147,0.1716162227854588,313
179431.31,0.094,0.477,0.245,175985.6,0,84,0.0245493401534661,0.1992758216527791,0.0,0.0002913918337105,0.9997086081662894,521
290506.35,0.053,0.475,0.319,231299.1,0,89,0.0782211733518682,0.1653051585424041,0.0002525201440859,0.039016271795564,0.96073120806035,441
175379.74,0.071,0.509,0.2,183891.12,0,60,0.0126577228356429,0.1918742088394353,0.0,0.0003644466128832,0.9996355533871168,503
281735.19,0.093,0.437,0.253,153345.65,0,63,0.0145991362699591,0.1919974865096554,0.0,0.0002459260598852,0.9997540739401148,481
175723.24,0.082,0.47,0.267,129198.25,0,54,0.0122876302484231,0.1963080166133551,0.0,0.0,1.0,471
224905.57,0.075,0.475,0.258,53975.17,0,62,0.0181793448114285,0.1913240745370809,0.0,0.0,1.0,471
192740.32,0.091,0.519,0.363,147094.76,0,71,0.0788642428522541,0.1947563336413731,0.0021128465068599,0.0400804302528588,0.957806723240281,457
289885.82,0.086,0.465,0.319,268059.96,1,75,0.082646639545641,0.1307132925943014,0.0008434218186113,0.0661631833768835,0.9329933948045048,453
260506.87,0.087,0.533,0.22,89942.38,1,63,0.0512955710380429,0.1632687922948819,0.0,0.0084458972058224,0.9915541027941772,453
180410.89,0.072,0.406,0.243,170232.72,0,71,0.0076250062279665,0.191742943389264,0.0,0.0,1.0,495
260449.28,0.068,0.472,0.163,188711.39,0,93,0.0203001183535416,0.1815412634015479,0.0019655150049568,0.0007785091773212,0.997255975817722,465
175902.55,0.087,0.447,0.202,47190.74,0,56,0.0056759324721399,0.1911342664242192,0.0,0.0,1.0,491
187920.61,0.053,0.431,0.187,100560.81,0,62,0.0051029865833003,0.1928159617423417,0.0,0.0001383140473452,0.9998616859526548,499
243778.68,0.076,0.518,0.188,211068.83,1,67,0.0344391627004704,0.1599468177796586,0.0,0.0017382215029947,0.9982617784970054,500
183165.64,0.076,0.591,0.314,42002.17,0,90,0.1709103117616301,0.1879010689883311,0.0144799938785025,0.8105455325672608,0.1749744735542363,382
240351.98,0.078,0.578,0.215,128641.42,2,68,0.137544493383922,0.1221166094749789,0.0247157273937058,0.559274701206469,0.4160095713998247,412
298551.86,0.092,0.464,0.249,221401.47,0,49,0.0142697625911064,0.1792617295200648,0.0,0.0002459260598852,0.9997540739401148,499
248729.37,0.085,0.591,0.161,100902.2,0,95,0.0756128022478454,0.1851986874546503,0.0022253158745168,0.0253567944514257,0.9724178896740576,456
180259.53,0.084,0.481,0.174,186382.08,0,62,0.0078811848549832,0.1891923150228749,0.0017099297943532,0.0002256792725861,0.9980643909330604,506
186344.18,0.082,0.471,0.228,159807.41,0,49,0.0081367096940863,0.2005221224877506,0.0,0.0,1.0,539
299508.95,0.075,0.583,0.385,281181.7,1,89,0.4885411590551655,0.1211500945803945,0.737890580097443,0.1936226279067416,0.0684867919958154,300
187351.22,0.091,0.387,0.207,178615.81,0,48,0.0025059282376976,0.1870807929090804,0.0,0.0004477582012843,0.9995522417987156,489
247155.16,0.077,0.474,0.266,252486.67,2,86,0.1094803881449454,0.0997466787890593,0.007278924689625,0.4791526823612214,0.5135683929491531,373
173874.04,0.072,0.438,0.207,185937.63,1,81,0.017668565892782,0.1581728578923958,3.211424121481505e-05,0.002375018576876,0.9975928671819092,544
302097.87,0.063,0.475,0.19,127553.84,0,89,0.0281914078855855,0.1817938091274973,0.0,0.001110546541307,0.998889453458693,521
221062.92,0.088,0.472,0.246,79471.72,0,73,0.0208066422737387,0.1976451880573615,0.0,0.0,1.0,529
239267.55,0.076,0.553,0.254,79600.07,0,83,0.0761089420759535,0.1915970461510406,0.0001520370046428,0.0226788322705232,0.977169130724834,493
287213.36,0.088,0.512,0.279,243048.94,0,50,0.031192524776414,0.1706511259633245,0.0,0.0023067078827076,0.9976932921172924,489
310642.94,0.054,0.461,0.246,197976.67,0,72,0.0257443481897832,0.1798727904373595,0.0,0.0002399982803932,0.9997600017196068,476
176054.41,0.07,0.53,0.175,190763.83,0,48,0.0095059991616273,0.1848004568493362,0.0039105499766915,0.0013333791911622,0.994756070832146,511
181199.57,0.091,0.415,0.214,201652.47,0,67,0.0059450854210737,0.1889021939045483,0.0,0.0,1.0,474
184176.05,0.074,0.553,0.205,88828.44,2,49,0.0495625761421562,0.1228725901352547,0.0015242519511752,0.0302652038459222,0.9682105442029024,512
296467.29,0.082,0.524,0.223,161545.12,0,88,0.0610787538800448,0.1843484929227044,0.0001221813155879,0.0058391787654367,0.9940386399189752,475
265400.18,0.079,0.545,0.296,206906.87,0,92,0.1328467918559115,0.1814995725868635,0.0092359674507196,0.4504508616980876,0.5403131708511926,363
199581.07,0.053,0.495,0.25,180056.32,0,93,0.0428778106037666,0.1900668978263455,0.0,0.0012586556611546,0.9987413443388452,499
290367.29,0.066,0.441,0.201,101496.7,2,89,0.0580925808818261,0.1074080174044767,0.001506614094938,0.0258322574300101,0.9726611284750516,415
197083.63,0.066,0.513,0.173,173586.75,0,53,0.0095556913894019,0.1910024651081486,0.00367544479931,0.0002256792725861,0.9960988759281036,486
210469.71,0.073,0.392,0.284,196975.69,0,69,0.0099180486414003,0.1805633156718191,0.0,0.0008404251594381,0.9991595748405618,476
300403.54,0.095,0.506,0.251,144151.26,1,53,0.0446714031570783,0.1642857312322989,2.2365397001203698e-05,0.0071507639810827,0.9928268706219162,535
297327.26,0.079,0.503,0.289,312455.68,1,83,0.1211951754669966,0.1193950228328585,0.0080601100203495,0.5047357594797754,0.4872041304998744,356
181009.93,0.099,0.553,0.238,83267.59,0,48,0.0216679819225834,0.2020562153032066,0.0,0.0065662720355688,0.9934337279644312,510
243202.2,0.076,0.454,0.384,320067.82,0,53,0.035512032493263,0.1375210644158923,0.0016944241807268,0.0249009155998473,0.9734046602194256,486
288997.91,0.055,0.46,0.294,101795.48,0,84,0.0475042665440883,0.1806936668581121,0.0001216169583617,0.0074613286337223,0.9924170544079156,504
246284.12,0.07,0.467,0.206,72928.93,0,78,0.0176470733136858,0.1893630020490732,0.0,0.0,1.0,486
312488.85,0.07,0.551,0.267,199190.65,0,78,0.0966367352532056,0.1712202413264715,0.0008936638196333,0.0848745741167392,0.9142317620636272,521
240487.47,0.082,0.402,0.232,90600.38,0,70,0.0082640170723832,0.1902900776757613,0.0,0.0,1.0,486
181036.51,0.056,0.519,0.219,124581.47,2,48,0.0366975257701031,0.1214421096188916,0.0017285940138873,0.0211073789375273,0.9771640270485852,483
299791.63,0.061,0.528,0.288,130395.93,0,56,0.0493053117407372,0.1787083916258532,0.0,0.0043656707814102,0.9956343292185896,496
301886.35,0.061,0.41,0.291,100540.84,0,70,0.0193428345627915,0.1773178614787239,0.0,0.0044390628662422,0.9955609371337576,464
298782.08,0.099,0.554,0.226,156143.4,0,82,0.0753536743447898,0.1842137593155872,0.0002645461885723,0.0258457009613865,0.9738897528500414,479
303265.81,0.075,0.483,0.251,331906.13,1,65,0.0474650373020049,0.1110923513200505,0.0009894085595759,0.0057506746439799,0.9932599167964442,460
260697.96,0.074,0.488,0.211,246965.72,0,66,0.018147587931251,0.17709416313046,0.0,0.0,1.0,486
259433.96,0.069,0.472,0.357,206323.48,0,85,0.0826310337305683,0.1717440592490313,0.0017456471339489,0.0444437778401419,0.953810575025909,467
233210.62,0.078,0.481,0.311,250530.23,0,78,0.047526169356078,0.1731231540063116,0.0003394166914928,0.0194392263926521,0.9802213569158552,490
241680.31,0.081,0.499,0.327,253193.92,0,81,0.0735165449779853,0.1689544288216213,0.0005775889191841,0.0365389758309498,0.962883435249866,489
219402.55,0.076,0.431,0.24,154352.53,1,72,0.0205732895307573,0.1607983848327507,3.211424121481505e-05,0.0020952987198198,0.9978725870389652,532
219426.54,0.079,0.391,0.195,186606.86,1,83,0.0118081548843598,0.1509953254980215,3.211424121481505e-05,0.0016870635478142,0.9982808222109708,485
257288.32,0.076,0.486,0.286,214913.36,0,79,0.046084700715728,0.1872365112973562,2.398265137812501e-05,0.0040674991761668,0.9959085181724552,461
216171.64,0.089,0.409,0.17,248445.92,1,78,0.0101357505218364,0.1384378375412746,0.0019655150049568,0.0003751356962588,0.9976593492987844,496
185840.77,0.072,0.449,0.219,107412.13,1,50,0.0103390957871732,0.165355525204324,0.0,0.0002604546143593,0.9997395453856406,533
182118.5,0.087,0.416,0.138,148944.76,0,80,0.0044148488106101,0.1887791232256026,0.0,0.0,1.0,521
299398.24,0.07,0.459,0.296,80245.71,0,74,0.0385847294592909,0.173873745942284,0.0001216169583617,0.0077320521314538,0.992146330910184,449
297253.91,0.074,0.451,0.291,196058.43,0,70,0.030247017657189,0.1797632515436862,0.0,0.0029448976141492,0.9970551023858508,474
272261.29,0.099,0.417,0.266,257530.24,1,94,0.0476903938830021,0.1339840326344113,0.0001472723168674,0.0148647461336974,0.9849879815494352,463
285295.87,0.053,0.475,0.231,55854.79,1,76,0.0453019537087758,0.1415664311660591,6.0835797545701853e-05,0.0091083581666157,0.9908308060358386,448
300274.01,0.094,0.447,0.297,267782.35,0,66,0.0277596755493388,0.162630011041634,0.0,0.0040883624520714,0.9959116375479286,456
280182.43,0.073,0.437,0.285,281459.6,0,60,0.0176327162288408,0.1622482157721396,8.963649346972745e-05,0.0029266560397779,0.9969837074667524,505
264129.87,0.096,0.526,0.241,191570.28,1,62,0.0558302561423193,0.1669857962477879,0.0001840183121014,0.0120868119527397,0.9877291697351588,483
214518.65,0.089,0.585,0.242,88422.91,0,51,0.0398026990288982,0.1979246776197304,5.0339495313984415e-05,0.014873041673323,0.9850766188313628,527
302678.96,0.095,0.409,0.291,286810.27,0,61,0.015158460653089,0.1587596580759021,0.0,0.0043291580775819,0.9956708419224182,497
296505.97,0.051,0.424,0.238,281964.75,0,93,0.0257420525197067,0.1648764690762516,0.0,0.0,1.0,468
289664.75,0.092,0.49,0.22,93054.18,0,86,0.0378252023913562,0.1858726253358233,0.0,0.0002913918337105,0.9997086081662894,493
231172.85,0.078,0.517,0.267,235638.57,0,59,0.0300173417921353,0.1820434962354882,0.0,0.0007244253018681,0.999275574698132,475
300520.46,0.069,0.49,0.233,234085.77,0,57,0.0208303197798298,0.1734517477862641,0.0,0.0,1.0,469
285880.87,0.099,0.484,0.3,187256.82,0,67,0.0417963760777186,0.1860384815968036,2.2177248281874868e-05,0.0092917533646765,0.9906860693870416,491
190578.7,0.085,0.405,0.263,206338.74,0,58,0.0066246819482815,0.1829983150642952,0.0,0.0005562178363979,0.9994437821636022,487
184517.53,0.056,0.528,0.265,143804.07,0,57,0.0262837454988402,0.1931376937159836,0.0,0.0015589412637846,0.9984410587362154,478
304484.87,0.084,0.386,0.23,219904.12,0,71,0.0090279316037667,0.1721159892672775,0.0,0.0002459260598852,0.9997540739401148,483
275561.09,0.068,0.451,0.2,330748.94,0,81,0.0170201739369343,0.1459293259532325,0.0,0.0,1.0,461
222028.64,0.071,0.465,0.225,183137.18,1,95,0.0486158529072749,0.1585957488469403,0.0001229868972126,0.0076740026139528,0.9922030104888344,526
180999.81,0.094,0.515,0.226,122090.3,0,64,0.0192482495780923,0.2043188241859498,0.0,0.0003644466128832,0.9996355533871168,505
237778.2,0.057,0.417,0.27,226901.07,0,58,0.0098218205914583,0.1711343629898702,0.0,0.0009404256117734,0.9990595743882263,496
173357.29,0.076,0.419,0.298,78203.95,1,75,0.0263353201867181,0.1598826239973962,6.0458890827264334e-05,0.0229568652253536,0.9769826758838188,480
187109.82,0.088,0.419,0.203,65720.89,1,76,0.0127135443617764,0.159430094885357,0.0,0.0036957584770442,0.9963042415229556,481
303761.42,0.079,0.511,0.345,304407.82,0,71,0.0957300346808751,0.1425618239688024,0.0009489712819597,0.0539233706717116,0.9451276580463288,445
187268.44,0.088,0.517,0.313,47122.65,0,64,0.0420842407570934,0.1922389697472314,0.0002129264690421,0.0176046396570253,0.9821824338739328,517
202500.59,0.097,0.431,0.229,200050.73,1,52,0.0103378750267363,0.1626640173554409,0.0,0.0003549393443664,0.9996450606556334,485
205028.1,0.095,0.524,0.252,205642.05,0,82,0.0464999965427264,0.1920000802795647,0.0,0.0029889800791181,0.9970110199208818,489
299258.45,0.086,0.455,0.265,250246.69,1,87,0.066960892144606,0.136181015868036,0.0003486855403408,0.0254751627160753,0.974176151743584,487
174789.26,0.088,0.506,0.221,83968.73,1,81,0.0430824095100286,0.1761665733716582,0.0,0.0049438696250435,0.9950561303749562,505
304877.78,0.059,0.444,0.182,188149.43,0,74,0.0126340370437476,0.1782369571879205,0.0,0.0003320373639858,0.999667962636014,480
287912.15,0.081,0.455,0.284,210470.45,0,90,0.0479625042180501,0.1806145125906456,0.0,0.0056834621787374,0.9943165378212628,510
182154.44,0.092,0.475,0.262,73499.78,0,79,0.0246139521251624,0.198710864613004,0.0,0.0003162195560047,0.9996837804439952,526
237406.44,0.05,0.437,0.246,177143.65,1,56,0.0164298125588879,0.15237751082897,9.019914477910892e-05,0.0003153856623491,0.9995944151928716,520
246276.85,0.064,0.451,0.256,58071.46,0,65,0.0160285446145996,0.1828199636162938,0.0,0.0,1.0,501
290240.99,0.078,0.637,0.293,335349.29,0,89,0.3085103857304965,0.1337371122789509,0.0139968341855832,0.7963786606087687,0.1896245052056478,300
242316.27,0.082,0.468,0.29,134704.35,0,52,0.0182301645514995,0.1919249156837981,0.0,0.0001131623362629,0.999886837663737,482
226512.98,0.082,0.459,0.277,180384.38,1,54,0.024967181566424,0.1618487413133964,0.0,0.0074493618105387,0.9925506381894612,507
186416.29,0.074,0.522,0.325,58188.23,0,81,0.0749277802024746,0.1919750974181008,0.000599015249747,0.03721325238863,0.9621877323616232,479
301061.14,0.088,0.558,0.305,208042.66,0,76,0.1274105185338769,0.1724343897280809,0.0050179706838436,0.389742237907101,0.6052397914090552,402
291588.41,0.056,0.45,0.27,250776.05,0,95,0.0465438986860711,0.1662980825615582,0.0,0.0043579153240029,0.9956420846759972,534
243692.73,0.071,0.52,0.254,171642.23,0,77,0.046435089830235,0.1969162193157402,0.0,0.0022074173952609,0.9977925826047392,475
291006.88,0.053,0.541,0.137,305188.34,0,64,0.0189996522156657,0.1367537970524454,0.001469152493426,0.0052060357255223,0.9933248117810516,475
179690.52,0.076,0.479,0.381,183187.71,3,76,0.2624559558457306,0.0751938652611839,0.0514112989631416,0.8088210735998237,0.1397676274370347,312
292929.12,0.07,0.467,0.235,261922.48,0,92,0.0391536603282757,0.1695893627570927,0.0,0.0007785091773212,0.9992214908226787,513
300657.01,0.094,0.511,0.373,354022.68,0,72,0.120422731066268,0.1239227992691409,0.0084188461714563,0.3400509387313356,0.6515302150972078,365
198198.25,0.073,0.376,0.261,109665.39,0,57,0.0046771064947994,0.1860958634507886,0.0,0.0,1.0,503
171356.02,0.083,0.452,0.241,151744.69,0,70,0.0119547881290375,0.1987066686954395,0.0,0.0,1.0,504
176630.64,0.076,0.486,0.306,161994.97,0,57,0.0223639653882655,0.1957526230676022,2.2177248281874868e-05,0.0063304561050434,0.9936473666466747,491
175771.46,0.094,0.474,0.327,98100.49,1,82,0.0744017226384518,0.1763330546638538,0.0003843812829397,0.0559680654516003,0.9436475532654598,474
184900.06,0.051,0.482,0.193,165337.35,0,95,0.0227447750633055,0.1909682114449167,0.0,0.0007785091773212,0.9992214908226787,520
305736.26,0.069,0.427,0.251,68229.97,1,52,0.0182121427553245,0.1365702904688276,0.0,0.0055109490480026,0.9944890509519974,490
179759.21,0.077,0.564,0.197,185641.38,0,71,0.031337990575635,0.191422087069525,0.0,0.0077117643322521,0.992288235667748,494
310228.22,0.058,0.401,0.273,358689.36,1,56,0.0184581610905281,0.0993590970502122,0.0010825484293023,0.0088804252651414,0.990037026305556,498
292785.28,0.068,0.43,0.314,275087.08,0,52,0.0178070193033633,0.1560170637765924,2.2177248281874868e-05,0.0141750061475271,0.9858028166041908,509
311312.88,0.066,0.55,0.242,352084.33,0,48,0.0366861827283192,0.1337538668776577,0.0003709903344637,0.0062089757294988,0.9934200339360376,504
285470.55,0.072,0.537,0.223,219314.29,0,54,0.0284059304079179,0.1730477134315097,0.0001691849200199,0.002319514165189,0.9975113009147912,516
195672.64,0.083,0.584,0.183,134603.63,0,92,0.0633036845371387,0.1955953440251885,0.0002631367604419,0.0242433844656008,0.9754934787739572,489
287261.92,0.064,0.413,0.316,79789.61,0,90,0.0390964701078921,0.1731955302443176,0.0002309835468082,0.0310965499188206,0.968672466534371,514
245245.27,0.097,0.497,0.213,187237.99,0,55,0.0144014302955691,0.1954953859477952,0.0,0.0,1.0,470
171733.89,0.083,0.487,0.293,186016.06,0,82,0.0379174123851457,0.1928731259864824,2.398265137812501e-05,0.0048084024505369,0.9951676148980848,503
184955.38,0.073,0.385,0.259,113075.29,1,70,0.0117725656399455,0.1614270132576129,7.152098870418195e-05,0.0039179826863294,0.9960104963249662,510
188170.27,0.08,0.584,0.338,78359.92,1,82,0.2511398745588331,0.1800983828297441,0.0151948585321648,0.8607184861564903,0.124086655311345,360
302299.18,0.068,0.501,0.269,117282.23,0,63,0.0376159017397167,0.1824480582731034,0.0,0.0032838786453306,0.9967161213546696,540
306059.76,0.077,0.542,0.196,237757.55,0,90,0.0651009611808431,0.1672425603233386,0.0002645461885723,0.0184576299543974,0.9812778238570308,459
290557.51,0.09,0.459,0.225,296628.56,0,79,0.02328227207014,0.161666706071382,0.0,0.0,1.0,512
306788.12,0.085,0.459,0.262,157766.78,0,54,0.0177576331661732,0.18529367983847,0.0,0.0010481512470855,0.9989518487529144,480
188818.73,0.071,0.494,0.335,201076.92,0,88,0.0720169188516073,0.1858049486236851,0.0020827666637548,0.0379529366582164,0.9599642966780286,499
174918.41,0.099,0.509,0.266,149487.72,0,88,0.0456870874389951,0.2013539532017663,0.0,0.0038985663153646,0.9961014336846352,525
231050.73,0.08,0.522,0.282,213015.71,2,93,0.217808693477955,0.1212914308923973,0.0161888508590293,0.762766763142671,0.2210443859982998,341
229533.56,0.069,0.466,0.317,57967.94,0,88,0.0536912095679684,0.1792337124332889,0.0001093665884464,0.0256229992572683,0.9742676341542852,496
185323.12,0.089,0.454,0.162,84349.04,1,55,0.0076316368484362,0.158053777467684,0.0,0.0003416757125429,0.999658324287457,525
176506.05,0.054,0.599,0.302,107027.85,0,69,0.1018081468424185,0.1917739443621948,0.0104409087652486,0.3906712605004209,0.5988878307343304,421
309277.08,0.061,0.533,0.209,166984.6,0,74,0.0444046989588143,0.1784453946797593,0.0,0.0041800186480672,0.9958199813519328,493
171194.56,0.098,0.504,0.265,178933.88,1,83,0.0627948250553798,0.1766529189474023,0.000371050937342,0.0226266885225491,0.977002260540109,505
311223.0,0.055,0.524,0.292,117673.53,0,72,0.0760461950630271,0.1733597220230336,0.0001520451993795,0.0178984954285906,0.98194945937203,460
313961.25,0.076,0.54,0.327,91657.88,0,61,0.0921055824073812,0.1709724309873511,0.0015700504125135,0.0563906532564388,0.942039296331048,443
185618.21,0.076,0.461,0.283,212518.73,0,56,0.013952106034865,0.185410344344019,0.0,0.0008404251594381,0.9991595748405618,495
192437.58,0.075,0.425,0.224,52648.06,0,79,0.0104620359266002,0.1929505406933921,0.0,0.0,1.0,506
313331.78,0.053,0.37,0.306,288198.24,0,94,0.0272621160059665,0.1452355194058632,0.0002309835468082,0.0357957477320035,0.9639732687211882,464
176517.64,0.089,0.551,0.318,137430.05,0,72,0.0746540272270218,0.2005373888581406,0.0005991243362511,0.0337193224248427,0.965681553238906,493
278094.68,0.079,0.5,0.205,142482.66,0,72,0.0248160488884591,0.1888292470344738,0.0,0.0007285033006551,0.999271496699345,518
181391.35,0.088,0.434,0.274,49174.38,1,80,0.0299581120039489,0.1593934726365209,7.229022603323064e-05,0.0141330658087701,0.9857946439651964,488
177633.47,0.084,0.451,0.208,112539.32,1,51,0.0095530336558317,0.1716370566662419,0.0,0.0002357374996797,0.99976426250032,475
275135.41,0.079,0.487,0.226,249914.83,1,69,0.0399083874471442,0.1388901584947632,0.0,0.0026684688205294,0.9973315311794708,479
183677.55,0.098,0.561,0.201,72328.01,0,82,0.0422084135091451,0.199765610853372,3.595687408885732e-05,0.012540698275432,0.9874233448504792,454
224359.36,0.089,0.579,0.237,63584.68,0,94,0.1080792065882658,0.1950075765781696,0.0091981686026111,0.5191401084175061,0.4716617229798824,410
286095.93,0.064,0.435,0.342,308620.22,0,52,0.0232859455507729,0.1422953912368525,0.0002527812175425,0.0245360473835054,0.975211171398952,520
171869.68,0.085,0.48,0.245,71768.55,0,80,0.0221990119070331,0.2002552039126879,0.0,0.0,1.0,478
236009.94,0.063,0.467,0.237,74774.93,0,93,0.0325103986997791,0.188363466333239,0.0,0.0007785091773212,0.9992214908226787,547
175830.63,0.099,0.46,0.292,176104.09,1,93,0.0632598380963764,0.1690179827776582,0.0002914924258784,0.0311592894265904,0.9685492181475313,475
301700.98,0.075,0.498,0.171,337349.36,0,84,0.0273247282976992,0.1364638796085006,0.0002645823355683,0.0021859872928149,0.9975494303716168,537
298056.67,0.094,0.397,0.175,224176.9,0,69,0.0058907802195763,0.1722932173741462,0.0017099297943532,0.0002256792725861,0.9980643909330604,494
175489.4,0.076,0.495,0.32,200227.42,0,66,0.0350191271959262,0.1857653080048772,0.000126800620941,0.0128830522617388,0.9869901471173202,491
171462.27,0.06,0.513,0.189,151521.57,0,68,0.0146427228851267,0.1916027411408665,0.0,0.0,1.0,531
187492.09,0.052,0.449,0.214,96204.2,1,81,0.0224777501020468,0.1599049570897808,3.211424121481505e-05,0.0021000025978795,0.9978678831609056,485
259243.29,0.07,0.488,0.196,294676.13,1,88,0.047889345336674,0.130873837880751,0.0003575717164378,0.0077068990189583,0.9919355292646036,492
223288.1,0.087,0.409,0.2,189549.75,0,95,0.0122481476560174,0.1902975702327967,0.0,0.0,1.0,486
213713.03,0.1,0.536,0.303,225178.18,0,77,0.073474232882737,0.1837730776502241,0.0002253092370804,0.0325524836825162,0.9672222070804036,462
285377.89,0.071,0.49,0.185,265443.98,0,91,0.0315165087022753,0.1678039206858741,0.0,0.0007785091773212,0.9992214908226787,499
303825.67,0.07,0.422,0.363,96709.69,0,51,0.0251353091904842,0.1651013191895701,0.0001631447240728,0.0267459128585358,0.973090942417391,529
173413.01,0.084,0.467,0.161,150951.5,0,93,0.0131979631752221,0.1907447310553736,0.0,0.0002913918337105,0.9997086081662894,492
182506.16,0.082,0.54,0.295,48810.11,0,94,0.0966848027676083,0.1939531892565074,0.000475368539719,0.0688515315545804,0.9306730999057008,477
172916.71,0.083,0.489,0.205,150641.88,1,83,0.0325385624279927,0.1777776951802914,0.0,0.0046351960900618,0.995364803909938,500
261504.68,0.055,0.569,0.226,139637.72,0,90,0.0932499880820283,0.1845882893664848,0.0004757059976804,0.0658134338083405,0.933710860193979,438
207210.64,0.07,0.535,0.279,106653.66,1,72,0.0860135654244228,0.1783624514249786,0.0002433159507589,0.0690014253864844,0.9307552586627564,430
290585.99,0.076,0.43,0.245,114230.14,1,74,0.0298377387596368,0.1516078239820645,3.211424121481505e-05,0.0037903498104449,0.99617753594834,500
277089.04,0.057,0.469,0.251,279747.93,0,72,0.0256699833611825,0.1633016909014334,8.963649346972745e-05,0.0009332713518455,0.9989770921546848,474
212231.28,0.057,0.478,0.215,143253.26,2,88,0.0701128096441003,0.1159797432419239,0.001938602126478,0.0374075064985917,0.9606538913749304,480
304505.37,0.053,0.415,0.273,97639.46,0,95,0.0339766188993398,0.1777348613797513,0.0,0.0065098550580349,0.9934901449419652,504
220467.53,0.062,0.536,0.25,58575.79,0,74,0.0453424821214054,0.1848115725574479,0.0,0.0029262962920084,0.9970737037079918,502
193290.68,0.065,0.414,0.203,198810.79,1,51,0.006364943234441,0.1550151478649458,0.0,0.0003539386703577,0.9996460613296424,492
267358.36,0.069,0.55,0.268,303230.39,1,55,0.0767972035050553,0.1316241128345857,0.0012510248299666,0.0373457108278579,0.9614032643421756,469
273970.75,0.096,0.461,0.258,296774.9,1,52,0.0250234710915145,0.1285881915854606,0.000444065153463,0.0053385984983206,0.9942173363482164,492
217588.47,0.074,0.498,0.206,254981.13,0,96,0.0356268302909569,0.1747373313475828,0.0,0.0019135586139738,0.9980864413860264,534
217870.47,0.067,0.52,0.205,57789.15,0,51,0.0140910619393425,0.188548637987463,0.0,0.000950588531397,0.9990494114686028,499
193450.33,0.091,0.495,0.254,110529.7,0,87,0.0371086794698887,0.2054827688615416,0.0,0.0005535027570171,0.9994464972429828,454
185414.24,0.052,0.372,0.057,104697.56,0,87,0.0016018825181887,0.1595992603381473,5.740743747530665e-05,0.0,0.9999425925625246,514
252370.79,0.093,0.457,0.243,212032.66,0,60,0.0138139349264151,0.1903685088196729,0.0,0.0,1.0,508
272118.14,0.057,0.42,0.33,64554.92,1,68,0.0432832063724314,0.130792179666166,0.0002381772956954,0.0508341359793248,0.9489276867249796,484
253814.58,0.066,0.494,0.337,207662.5,1,96,0.1819029945279225,0.1493572419202498,0.0168280702086844,0.8261802308364617,0.1569916989548535,310
180688.52,0.071,0.501,0.265,47894.8,0,73,0.0288466280820145,0.1907607073892546,0.0,0.0008667867926763,0.9991332132073236,530
188192.38,0.085,0.497,0.27,232625.28,1,55,0.0317990354973343,0.1575311052604049,2.2365397001203698e-05,0.0080445015803486,0.9919331330226502,463
288415.01,0.092,0.548,0.3,118980.3,0,49,0.0543908833399735,0.1852442138954887,0.0036023015643762,0.0230196112599068,0.9733780871757168,492
237134.07,0.069,0.404,0.275,117466.77,0,94,0.0226383726857714,0.1886984911067585,0.0,0.0029786514791291,0.9970213485208708,440
287593.29,0.099,0.546,0.231,157982.86,0,51,0.0314008312713973,0.1841949372848836,0.0002285893144834,0.0064767373797026,0.993294673305814,491
312774.85,0.061,0.408,0.256,214541.97,0,56,0.0101405238484828,0.1715097517484976,0.0,0.0003320373639858,0.999667962636014,474
215172.39,0.082,0.48,0.258,168040.42,0,62,0.0184986224885368,0.20037325806139,0.0,0.0002399982803932,0.9997600017196068,495
234885.51,0.076,0.508,0.189,253953.81,0,81,0.0251556245731319,0.1747490100175814,0.0,0.0004477582012843,0.9995522417987156,499
177098.16,0.058,0.489,0.253,81006.64,0,90,0.0347966151970623,0.1921294290325784,0.0,0.0007785091773212,0.9992214908226787,506
273083.37,0.071,0.494,0.227,63181.19,0,58,0.0190134605378292,0.1833542452322317,0.0,0.0003868496414662,0.9996131503585336,484
302120.28,0.076,0.449,0.143,277438.92,0,61,0.0067116995830272,0.1526279841035254,0.0013627444945306,0.0001110882710352,0.998526167234434,493
292290.18,0.097,0.474,0.289,326681.51,0,54,0.0249920795327642,0.1495365053032061,0.0,0.0032428755957826,0.9967571244042174,484
188864.48,0.091,0.491,0.288,127457.81,0,61,0.0236946086255158,0.2003992327978655,0.0,0.0004293818922676,0.9995706181077324,465
190774.41,0.083,0.501,0.155,83301.84,0,81,0.0145158354680754,0.1928968824120757,0.0019655150049568,0.0,0.9980344849950432,505
